time avg max app min app
0 0.0 0.0 1 0.0 1
360 10.79861 11.4043 5 10.2307 8
720 21.09945 22.3587 6 19.6831 8
1080 29.48114 30.9597 5 27.9956 8
1440 36.03667 37.683 5 35.1126 8
1800 41.54996 43.1954 5 40.1446 8
2160 45.54665 47.4788 5 43.8699 8
2520 48.93407 51.0031 5 47.4562 8
2880 51.9617 53.9852 5 50.7157 3
3240 54.22063 56.0998 5 53.011 3
3600 56.26739 58.0698 5 55.216 3
