time avg max app min app
0 0.0 0.0 1 0.0 1
360 29.11816 59.3636 1 16.2727 10
720 36.7 63.1818 1 23.1818 10
1080 40.14546 65.3636 1 26.0909 10
1440 41.29999 65.9091 1 27.2727 10
1800 41.09091 65.7273 1 27.2727 10
2160 41.0091 65.6364 1 27.1818 10
2520 40.56363 65.1818 1 26.8182 10
2880 40.26363 64.8182 1 26.3636 10
3240 40.13637 64.9091 1 26.4545 10
3600 39.92727 64.8182 1 26.3636 10
