time avg max app min app
0 0.0 0.0 1 0.0 1
360 25.69519 29.9982 1 23.7508 10
720 35.9125 40.8629 1 33.7447 10
1080 40.11182 45.0388 1 37.658 10
1440 43.11213 47.8197 1 40.8081 9
1800 45.67087 50.231 1 43.2612 9
2160 47.41632 51.8016 1 44.8196 9
2520 48.66448 52.8271 1 46.2673 10
2880 50.01637 54.1667 1 47.351 10
3240 50.88355 54.9427 1 48.3444 10
3600 51.70844 55.7188 1 48.9765 10
