time avg max app min app
0 25.56362 72.7273 9 0.0 5
360 77.2727 77.3636 3 77.0909 2
720 77.31816 77.5455 5 77.0909 2
1080 77.46361 77.7273 10 77.2727 2
1440 77.6364 77.8182 10 77.5455 2
1800 77.70001 77.9091 10 77.4545 2
2160 77.58183 77.8182 9 77.4545 1
2520 77.5091 77.7273 10 77.2727 2
2880 77.39089 77.7273 3 77.0909 2
3240 77.4091 77.6364 10 77.0909 2
3600 77.29089 77.5455 10 77.0909 2
