time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.33049 29.0114 1 24.8006 9
720 39.55241 42.7726 1 37.391 10
1080 47.13193 50.4393 1 44.9564 10
1440 51.94103 54.8969 1 49.2839 10
1800 54.69265 57.6343 1 52.4049 8
2160 56.96487 59.9834 1 54.6077 10
2520 58.84094 61.8237 1 56.3512 10
2880 60.20838 62.9705 1 57.939 10
3240 61.49602 64.3115 1 59.3088 10
3600 62.66997 65.6247 1 60.4296 10
