time avg max app min app
0 2.27273 13.6364 5 0.0 1
360 23.86365 25.0 5 22.4545 9
720 24.7091 26.0 1 23.8182 2
1080 23.96365 24.5455 1 23.4545 10
1440 23.8 24.6364 5 23.1818 10
1800 23.6909 24.3636 1 23.1818 2
2160 24.12726 24.8182 1 23.4545 2
2520 23.75456 24.2727 5 23.0909 2
2880 23.83638 24.0 1 23.5455 2
3240 23.87274 24.1818 5 23.6364 2
3600 23.87274 24.1818 1 23.6364 9
