time avg max app min app
0 0.0 0.0 1 0.0 1
360 31.41815 62.1818 1 17.4545 8
720 33.32729 62.0909 1 18.6364 8
1080 32.20908 60.4545 1 18.2727 8
1440 31.66363 60.1818 1 17.7273 8
1800 30.61819 59.0 1 17.3636 8
2160 30.05454 58.4545 1 16.7273 8
2520 29.7 57.9091 1 16.6364 8
2880 29.20909 57.3636 1 16.0909 8
3240 28.87272 57.1818 1 16.0909 8
3600 28.60001 56.6364 1 16.0 8
