time avg max app min app
0 0.0 0.0 1 0.0 1
360 25.83152 26.872 8 24.521 6
720 41.75683 43.1703 4 39.5434 6
1080 49.9916 51.2034 4 47.7986 6
1440 54.56559 56.2096 10 52.4256 6
1800 57.57506 59.2604 10 55.5238 6
2160 59.59341 61.2327 10 57.3991 6
2520 61.59442 63.2666 10 59.519 6
2880 63.04872 64.7766 10 60.9662 6
3240 64.17678 65.7627 10 62.2503 6
3600 65.39031 66.9954 10 63.4529 6
