time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.64544 58.0 1 16.2727 9
720 29.08183 58.7273 1 17.9091 9
1080 29.08181 58.1818 1 18.0909 9
1440 28.56364 57.2727 1 17.7273 9
1800 28.03635 57.0 1 17.4545 9
2160 27.65454 56.1818 1 17.0909 9
2520 27.27274 55.8182 1 16.5455 9
2880 27.04547 55.3636 1 16.6364 9
3240 26.69091 54.7273 1 16.3636 9
3600 26.44544 54.2727 1 16.1818 9
