time avg max app min app
0 31.49999 77.9091 3 0.0 6
360 76.65457 77.0909 8 76.4545 2
720 76.99091 77.0909 2 76.6364 6
1080 77.10908 77.2727 10 77.0 1
1440 77.09999 77.2727 8 76.9091 7
1800 77.23634 77.4545 10 77.0909 6
2160 77.14544 77.3636 8 77.0 7
2520 77.19998 77.4545 10 77.0909 4
2880 77.1818 77.3636 10 77.0 7
3240 77.14544 77.3636 10 77.0 6
3600 77.04545 77.3636 10 76.8182 7
