time avg max app min app
0 0.0 0.0 1 0.0 1
360 22.68302 24.5059 10 21.5565 7
720 35.29395 37.9143 10 33.7235 8
1080 43.14977 46.2755 10 40.9714 8
1440 48.2048 51.657 10 46.1768 8
1800 51.52854 55.3968 10 49.2653 8
2160 54.16549 58.042 10 51.7559 8
2520 56.11343 59.775 10 53.4496 8
2880 57.82743 61.5689 10 55.2428 8
3240 59.11462 62.8763 10 56.5131 8
3600 60.00873 63.5756 10 57.4844 8
