time avg max app min app
0 0.0 0.0 1 0.0 1
360 18.50907 33.6364 1 11.4545 10
720 22.16362 36.0909 1 15.1818 10
1080 24.15456 38.0 1 16.7273 10
1440 25.17275 39.0 1 17.9091 10
1800 26.19999 39.4545 1 18.3636 10
2160 27.03636 40.2727 1 19.3636 10
2520 27.89092 40.9091 1 20.5455 10
2880 28.38181 41.3636 1 21.0909 10
3240 28.80909 41.8182 1 21.2727 10
3600 29.07272 42.0 1 21.7273 10
