time avg max app min app
0 0 0 3 0 2
360 95.29997 95.4545 9 95.1818 5
720 95.01818 95.1818 1 94.9091 3
1080 95.06363 95.1818 4 95.0 2
1440 95.0909 95.1818 4 95.0 2
1800 95.25452 95.2727 1 95.1818 5
2160 95.26361 95.2727 1 95.1818 3
2520 95.24543 95.2727 1 95.1818 2
2880 95.23634 95.2727 4 95.1818 1
3240 95.11817 95.1818 2 95.0 5
3600 95.11817 95.1818 4 95.0 1
