time avg max app min app
0 0.0 0.0 1 0.0 1
360 23.73784 28.3444 1 21.6912 10
720 36.89928 43.0617 1 33.5227 10
1080 45.17739 52.4205 1 41.3102 10
1440 49.17573 57.0769 1 45.1203 10
1800 51.18573 59.2757 1 47.1257 10
2160 52.59817 60.4952 1 48.6003 9
2520 53.49773 61.1789 1 49.4949 9
2880 54.31257 61.8348 1 50.5339 9
3240 55.02256 62.3799 1 51.2554 9
3600 55.62399 62.9804 1 51.8615 9
