time avg max app min app
0 0.0 0.0 1 0.0 1
360 14.30408 15.5753 10 13.6596 4
720 23.04975 23.9034 10 21.7903 4
1080 29.04932 29.7806 5 27.6444 4
1440 33.07491 33.6759 3 31.702 4
1800 36.42323 37.2854 10 34.8304 4
2160 38.78103 39.4335 3 37.2154 4
2520 40.64829 41.3096 5 39.0119 4
2880 42.56775 43.3124 5 40.7155 4
3240 44.06318 44.9147 5 42.0784 4
3600 45.2992 46.2034 5 43.1779 4
