time avg max app min app
0 0.0 0.0 1 0.0 1
360 34.12728 63.6364 1 22.1818 9
720 44.33635 69.3636 1 31.2727 9
1080 49.16364 71.9091 1 36.0909 9
1440 51.24546 73.7273 1 37.8182 9
1800 52.0 74.1818 1 38.4545 9
2160 52.08182 74.0909 1 38.5455 9
2520 51.8 73.9091 1 38.3636 9
2880 51.15454 73.5455 1 37.3636 9
3240 50.89091 73.2727 1 37.1818 9
3600 50.63636 73.1818 1 36.7273 9
