time avg max app min app
0 0.0 0.0 1 0.0 1
360 25.91318 27.7235 8 24.6922 7
720 43.72484 45.6799 8 42.2112 7
1080 53.82484 56.599 8 51.3731 7
1440 59.40273 62.3288 10 56.7708 7
1800 63.86234 66.7808 10 61.1979 7
2160 66.74 69.4966 8 64.2045 7
2520 68.89323 71.9008 8 66.5009 7
2880 70.84445 73.729 8 68.608 7
3240 72.41672 75.0814 8 70.2178 7
3600 73.72979 76.559 8 71.4252 7
