time avg max app min app
0 0.0 0.0 1 0.0 1
360 38.25951 46.8297 1 32.8648 10
720 50.74177 58.0341 1 44.8864 10
1080 56.55429 63.0457 1 51.0467 10
1440 59.71203 65.4915 1 54.4557 10
1800 61.94883 67.2727 1 56.9079 10
2160 63.9436 69.0725 1 59.1208 10
2520 65.66796 70.5215 1 60.616 10
2880 66.83331 71.4536 1 62.1411 10
3240 67.9416 72.1366 1 63.4569 10
3600 68.67228 72.718 1 64.2943 10
