time avg max app min app
0 0.0 0.0 1 0.0 1
360 22.7998 24.7263 8 20.6642 10
720 37.82348 39.4962 7 35.0889 10
1080 47.46297 49.1768 5 44.9102 9
1440 53.84166 55.7981 5 50.5716 9
1800 58.15702 59.9141 5 55.1987 9
2160 61.28917 63.0637 5 58.1383 9
2520 63.81724 65.4796 5 61.0506 9
2880 65.75947 67.466 5 62.5749 9
3240 67.38049 68.9513 5 64.0991 9
3600 68.62613 69.9714 5 65.3511 9
