time avg max app min app
0 0.0 0.0 1 0.0 1
360 39.28814 46.8773 1 36.4681 8
720 54.84863 61.8718 1 51.1233 8
1080 62.19681 68.8285 1 58.4278 7
1440 65.62487 71.48 1 61.8519 7
1800 67.27556 72.6996 1 63.9016 7
2160 68.88654 73.8636 1 65.6619 7
2520 70.10578 74.769 1 67.2052 7
2880 71.04433 75.4435 1 68.435 7
3240 72.0035 76.1086 1 69.6648 7
3600 72.65213 76.5336 1 70.4847 7
