time avg max app min app
0 0.0 0.0 1 0.0 1
360 27.27273 28.2727 9 26.6364 6
720 26.82729 27.5455 4 25.8182 7
1080 27.12728 27.7273 2 26.3636 3
1440 27.22727 27.9091 2 26.4545 7
1800 27.06364 27.6364 4 26.3636 7
2160 26.96363 27.7273 2 26.3636 3
2520 27.13636 27.9091 2 26.6364 3
2880 26.89091 27.2727 4 26.3636 3
3240 26.83637 27.2727 2 26.4545 3
3600 26.77275 27.2727 8 26.5455 1
