time avg max app min app
0 0  0 6 0.0 1
360 23.12727 24.5455 1 22.4545 10
720 23.99998 25.1818 9 23.3636 5
1080 24.36364 25.2727 9 23.8182 3
1440 24.03637 24.6364 9 23.6364 4
1800 23.8 24.3636 9 23.3636 4
2160 23.84548 24.5455 9 23.6364 3
2520 23.97273 24.3636 9 23.7273 4
2880 24.12727 24.6364 9 23.9091 5
3240 24.01818 24.2727 9 23.7273 7
3600 24.19998 24.3636 6 24.0 4
