time avg max app min app
0 0.0 0.0 1 0.0 1
360 7.73517 8.0007 1 7.3571 7
720 13.45595 14.162 10 12.8397 7
1080 18.07649 19.7897 10 17.1509 7
1440 21.56815 23.2529 10 20.783 9
1800 24.60883 26.8707 10 23.5943 9
2160 26.79715 28.757 10 25.959 9
2520 29.02119 31.1688 10 27.7982 9
2880 30.70965 32.5603 10 29.506 9
3240 32.31227 34.4465 10 31.1613 9
3600 33.8319 36.0235 10 32.7378 9
