time avg max app min app
0 4.84546 22.7273 9 0.0 1
360 29.35454 30.4545 2 28.3636 6
720 29.16364 29.8182 2 28.2727 6
1080 28.86363 29.3636 2 28.3636 1
1440 29.22729 29.6364 10 28.7273 3
1800 29.39999 29.8182 7 29.0909 1
2160 29.41818 29.9091 7 29.0 3
2520 29.2909 29.7273 7 28.9091 3
2880 29.34545 29.9091 7 29.0 1
3240 29.36362 29.8182 7 29.0 3
3600 29.44544 29.9091 7 29.1818 4
