time avg max app min app
0 0.0 0.0 1 0.0 1
360 19.34547 34.5455 1 12.5455 10
720 25.51818 39.8182 1 17.8182 9
1080 28.82725 43.3636 1 20.3636 9
1440 31.56365 45.9091 1 22.7273 9
1800 33.97273 48.1818 1 25.0 9
2160 35.83638 49.9091 1 26.5455 9
2520 37.13635 51.1818 1 27.6364 9
2880 38.41817 52.4545 1 28.8182 9
3240 39.38182 53.0 1 30.0909 9
3600 40.10909 53.8182 1 30.7273 9
