time avg max app min app
0 0.0 0.0 1 0.0 1
360 22.18293 23.3312 6 21.2903 9
720 33.8763 35.8071 7 32.7743 2
1080 40.70002 43.0659 7 39.3633 4
1440 44.66422 46.6373 7 43.286 2
1800 47.17131 49.1883 7 45.6041 2
2160 49.27665 51.7393 7 47.6445 2
2520 50.86632 53.2931 7 49.3964 2
2880 51.98408 54.3599 7 50.4861 2
3240 53.12611 55.4499 7 51.6291 2
3600 54.30245 56.5399 7 52.7854 4
