time avg max app min app
0 0.0 0.0 1 0.0 1
360 32.47273 47.8182 1 23.5455 10
720 35.34544 49.4545 1 27.4545 10
1080 38.65454 53.0 1 29.4545 10
1440 41.53637 55.6364 1 31.8182 10
1800 44.14546 58.0 1 33.8182 10
2160 46.3091 59.7273 1 36.2727 10
2520 47.9091 61.0 1 38.0909 10
2880 49.09091 62.1818 1 38.7273 10
3240 50.18182 63.0909 1 39.3636 10
3600 51.17273 64.0 1 40.7273 10
