time avg max app min app
0 0.0 0.0 1 0.0 1
360 29.6183 32.2086 1 28.7747 8
720 42.52186 45.5289 1 40.8408 9
1080 48.58065 51.7011 1 46.7649 9
1440 52.91845 56.0885 1 50.9965 9
1800 56.4302 59.6393 1 54.2729 6
2160 59.01798 62.2513 1 56.8036 6
2520 60.82095 64.1476 1 58.4972 6
2880 62.54588 65.6721 1 60.2297 6
3240 63.93739 66.9455 1 61.6118 6
3600 65.12509 68.0703 1 62.7993 6
