time avg max app min app
0 2.27273 9.0909 8 0.0 2
360 25.11818 28.1818 7 22.4545 5
720 26.23636 28.3636 4 24.7273 2
1080 26.61819 28.0909 7 25.0909 2
1440 26.55456 28.1818 4 25.0 2
1800 26.4091 27.6364 4 24.7273 2
2160 26.30001 27.5455 4 24.6364 2
2520 26.44546 27.3636 4 25.0909 2
2880 26.66364 27.2727 4 25.7273 2
3240 26.50909 27.1818 9 25.4545 2
3600 26.60001 27.4545 9 25.5455 2
