time avg max app min app
0 0.0 0.0 1 0.0 1
360 3.13599 17.1825 10 1.2446 5
720 7.16393 31.4313 10 2.9401 5
1080 10.97536 40.6512 10 4.8521 5
1440 14.62838 46.3894 10 6.8903 5
1800 17.76019 50.2579 10 8.8925 5
2160 20.45114 53.0303 10 10.8405 5
2520 23.21185 55.8672 10 13.0411 5
2880 25.70128 57.3823 10 15.2417 5
3240 27.94321 58.9942 10 17.298 5
3600 30.15631 60.7672 10 19.1378 5
