time avg max app min app
0 0.0 0.0 1 0.0 1
360 32.21818 57.9091 1 21.7273 10
720 33.06363 58.7273 1 20.3636 10
1080 31.1 56.8182 1 17.6364 10
1440 29.94545 56.0 1 17.0 10
1800 29.41818 55.5455 1 16.7273 10
2160 28.8909 55.1818 1 16.2727 10
2520 28.37273 54.7273 1 15.9091 10
2880 27.92727 54.0 1 15.5455 10
3240 27.67273 53.7273 1 15.6364 10
3600 27.34545 53.2727 1 15.4545 10
