time avg max app min app
0 0.0 0.0 1 0.0 1
360 17.68461 25.4472 1 13.7644 10
720 31.44463 39.6552 1 26.9206 10
1080 40.85008 47.5014 1 36.6837 10
1440 46.78292 52.2866 1 42.7337 10
1800 50.60239 55.3568 1 47.8233 10
2160 53.73604 57.9661 1 51.0793 6
2520 56.03034 59.8654 1 53.0718 6
2880 57.94437 61.4328 1 54.9606 6
3240 59.52167 62.8711 1 56.6002 6
3600 60.9204 64.1988 1 58.1154 6
