time avg max app min app
0 0.0 0.0 1 0.0 1
360 20.88326 21.5976 2 19.1608 9
720 32.29108 33.5283 5 30.3497 9
1080 39.0201 40.4218 5 36.0559 9
1440 43.01354 44.5153 5 40.3357 9
1800 45.35622 46.9963 5 42.6573 9
2160 47.14707 48.7684 5 44.3357 9
2520 48.64121 50.4873 5 45.7343 9
2880 49.6869 51.6746 5 46.7413 9
3240 50.61879 52.7556 5 47.5804 9
3600 51.5512 53.6771 5 48.5594 9
