time avg max app min app
0 0.0 0.0 1 0.0 1
360 10.21577 15.6863 10 8.9794 3
720 18.3168 26.0547 10 16.8566 3
1080 24.79186 33.2145 10 23.0493 3
1440 29.5773 37.9679 10 27.244 9
1800 33.2974 40.9091 10 31.2303 9
2160 36.56064 43.9394 10 34.2953 3
2520 39.33884 46.1676 10 37.1666 9
2880 41.56159 47.7124 10 39.2888 9
3240 43.52017 49.2573 10 41.6274 3
3600 45.3861 50.6239 10 43.6339 3
