time avg max app min app
0 0.0 0.0 1 0.0 1
360 21.47441 22.8041 4 18.3845 9
720 32.71741 33.9066 4 28.9519 9
1080 39.51065 40.9705 4 34.7423 9
1440 43.32697 44.871 4 38.0428 9
1800 45.71109 47.3741 4 40.1274 9
2160 47.72918 49.6775 4 41.6618 9
2520 49.36277 51.3514 4 43.0226 9
2880 50.45228 52.5015 10 44.1228 9
3240 51.56749 53.5387 10 45.3098 9
3600 52.67407 54.4844 10 46.4389 9
