time avg max app min app
0 0.0 0.0 1 0.0 1
360 23.8369 26.7918 1 20.0068 10
720 37.43436 41.0062 1 33.0855 10
1080 45.28841 48.4417 1 41.6695 10
1440 49.79906 53.0195 1 46.3332 10
1800 52.68411 55.9697 1 49.2734 10
2160 55.15527 58.5129 1 51.9432 10
2520 56.92017 60.2515 1 53.633 10
2880 58.37863 61.611 1 55.0862 10
3240 59.77928 62.9428 1 56.3366 10
3600 61.0069 64.3022 1 57.6208 10
