time avg max app min app
0 0.0 0.0 1 0.0 1
360 25.58452 26.7414 6 24.5907 5
720 41.47726 43.1917 6 40.2866 7
1080 49.77965 52.1055 6 47.9681 7
1440 54.29396 56.6312 6 52.0085 7
1800 57.33807 59.7993 6 55.1092 7
2160 59.4197 61.7867 6 57.3174 7
2520 61.38974 63.6167 6 59.2671 7
2880 62.76173 64.876 6 60.7 7
3240 63.92473 66.0763 6 61.7101 7
3600 65.12036 67.2767 6 62.7672 7
