time avg max app min app
0 0.0 0.0 1 0.0 1
360 25.67272 71.1818 1 7.3636 10
720 42.01817 79.1818 1 16.6364 10
1080 48.39092 80.9091 1 23.8182 10
1440 50.6909 81.6364 1 26.0909 10
1800 51.22729 82.0 1 26.7273 10
2160 50.53637 81.5455 1 26.7273 10
2520 49.79091 81.0909 1 26.2727 10
2880 48.96365 80.6364 1 25.7273 10
3240 48.20001 80.2727 1 25.2727 10
3600 47.55455 80.0 1 24.8182 10
