time avg max app min app
0 25.33635 56.0 5 0.0 3
360 80.50001 80.8182 7 80.1818 2
720 80.6182 80.8182 5 80.3636 2
1080 80.60002 80.8182 7 80.2727 2
1440 80.53637 80.7273 10 80.3636 5
1800 80.65457 80.9091 10 80.4545 3
2160 80.52729 80.6364 6 80.3636 3
2520 80.55457 80.6364 6 80.4545 3
2880 80.6364 80.7273 9 80.5455 4
3240 80.49089 80.7273 3 80.3636 4
3600 80.52728 80.6364 2 80.3636 4
