time avg max app min app
0 0 0 4 0.0 7
360 77.7273 77.9091 8 77.5455 2
720 77.8182 78.0 1 77.7273 2
1080 77.68184 77.9091 6 77.4545 8
1440 77.57274 77.7273 1 77.4545 2
1800 77.69094 77.8182 1 77.5455 3
2160 77.56366 77.7273 6 77.3636 2
2520 77.60002 77.7273 1 77.4545 3
2880 77.66367 77.7273 1 77.6364 2
3240 77.53639 77.6364 9 77.4545 5
3600 77.62731 77.7273 9 77.5455 5
