time avg max app min app
0 0.0 0.0 1 0.0 1
360 20.17272 35.0909 1 14.2727 10
720 25.30908 39.3636 1 17.4545 10
1080 28.25456 41.9091 1 20.3636 10
1440 30.59999 43.9091 1 22.1818 10
1800 32.06363 45.2727 1 24.0909 10
2160 33.70909 47.1818 1 25.4545 10
2520 34.82727 47.8182 1 26.4545 10
2880 35.77273 48.6364 1 27.0909 10
3240 36.57272 49.5455 1 28.0909 10
3600 37.38182 50.2727 1 28.9091 10
