time avg max app min app
0 0 0 1 0 10
360 86.96364 87.2727 1 86.7273 10
720 87.00909 87.1818 1 86.8182 5
1080 86.91819 87.0 3 86.8182 1
1440 86.91819 87.0909 2 86.7273 5
1800 87.03636 87.2727 2 86.6364 5
2160 87.0909 87.2727 3 86.7273 5
2520 87.09999 87.2727 3 86.9091 5
2880 87.08181 87.3636 3 86.9091 5
3240 86.96364 87.0909 3 86.8182 5
3600 87.00909 87.1818 4 86.9091 5
