time avg max app min app
0 0.0 0.0 1 0.0 1
360 19.33592 30.383 1 13.0567 10
720 35.97991 48.1957 1 26.9677 10
1080 46.5699 57.102 1 37.4009 10
1440 51.57603 61.3936 1 42.3734 10
1800 54.33761 63.581 1 45.1495 10
2160 55.97872 64.7808 1 47.1934 10
2520 57.31965 65.8053 1 49.2373 10
2880 58.20935 66.3498 1 50.6406 10
3240 58.96401 66.9497 1 51.3118 10
3600 59.60061 67.3927 1 52.0134 10
