time avg max app min app
0 0.0 0.0 1 0.0 1
360 8.18268 15.5041 10 6.6839 2
720 18.52505 28.9917 10 15.7379 4
1080 27.07887 39.0744 10 23.9882 4
1440 33.90112 46.0165 10 30.9153 4
1800 39.25893 50.281 10 36.4486 9
2160 43.2076 53.0579 10 40.64 9
2520 46.54095 55.1736 10 44.2815 8
2880 49.26957 56.6612 10 46.9697 8
3240 51.51448 58.281 10 49.5112 8
3600 53.62255 60.0 10 51.4907 8
