time avg max app min app
0 0.0 0.0 1 0.0 1
360 22.18405 22.9277 7 20.8275 9
720 33.56032 35.0738 4 31.4945 9
1080 40.34956 41.9321 7 37.9679 9
1440 44.36216 46.2139 7 41.8801 9
1800 46.81116 48.5762 7 44.3006 9
2160 48.87854 50.5168 7 46.327 9
2520 50.53484 52.0776 7 48.1565 9
2880 51.69254 53.3432 7 49.4793 9
3240 52.81945 54.3978 7 50.5488 9
3600 53.9638 55.6001 7 51.9279 9
