time avg max app min app
0 9.69091 27.2727 9 0.0 1
360 82.24546 82.9091 1 81.3636 10
720 82.71818 83.1818 1 81.9091 10
1080 82.54546 83.2727 1 82.0 10
1440 82.4 83.0 1 81.7273 10
1800 82.50909 83.0909 1 81.9091 9
2160 82.47272 83.2727 1 81.9091 10
2520 82.4818 83.0909 1 81.9091 10
2880 82.44545 83.0 1 81.9091 10
3240 82.36363 83.0909 1 81.8182 10
3600 82.45455 83.0909 1 81.9091 10
