time avg max app min app
0 0 0 1 0.0 2
360 26.98182 29.9091 1 24.0 3
720 28.43635 30.1818 1 26.9091 9
1080 28.83636 30.0909 4 27.2727 9
1440 28.98183 31.3636 6 27.6364 9
1800 28.90001 31.6364 6 27.0 9
2160 28.78181 30.3636 6 26.8182 9
2520 28.93636 30.2727 6 27.4545 9
2880 29.07272 30.2727 6 27.2727 9
3240 29.02726 30.1818 4 27.6364 9
3600 29.10908 30.4545 4 27.8182 9
