time avg max app min app
0 0.0 0.0 1 0.0 1
360 22.19414 24.1052 10 21.2961 7
720 33.7233 36.6487 10 31.8754 7
1080 40.63135 43.8708 10 39.1573 7
1440 44.54874 48.3054 10 42.8977 5
1800 46.96902 50.7444 10 44.9621 5
2160 49.0819 53.2151 10 46.9697 5
2520 50.70353 54.9572 10 48.5606 5
2880 51.79093 56.1292 10 49.6023 5
3240 52.94731 57.4596 10 50.6439 5
3600 54.0518 58.4416 10 51.5909 5
