time avg max app min app
0 0.0 0.0 1 0.0 1
360 20.11511 26.0606 1 16.5612 8
720 34.37501 40.4408 1 29.4758 8
1080 43.18124 48.2553 1 38.0603 8
1440 48.61685 52.9017 1 43.9605 8
1800 51.90064 55.9504 1 47.9109 8
2160 54.72257 58.4848 1 50.9496 8
2520 56.67506 60.2663 1 52.7982 8
2880 58.32379 61.708 1 54.8493 8
3240 59.78685 63.0579 1 56.1155 8
3600 61.13179 64.3343 1 57.5842 8
