time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.81741 31.8735 1 23.9785 10
720 42.55135 49.3823 1 36.9971 10
1080 51.19958 57.7632 1 45.2645 10
1440 55.0046 61.6356 1 49.0022 10
1800 57.1355 63.8392 1 51.0295 10
2160 58.24372 64.8442 1 52.2648 10
2520 59.32578 65.757 1 53.4051 10
2880 60.01371 66.3378 1 54.1653 10
3240 60.77544 66.9187 1 55.0523 10
3600 61.37706 67.3336 1 55.8125 10
