time avg max app min app
0 0.0 0.0 1 0.0 1
360 22.62804 24.4269 6 21.8554 7
720 34.18993 35.8696 6 33.4656 5
1080 40.84038 43.0237 6 39.8654 5
1440 44.50049 46.917 6 43.5743 5
1800 46.57794 49.0514 6 45.517 4
2160 48.28169 50.5929 6 47.1728 4
2520 49.69929 52.2727 6 48.4848 4
2880 50.70601 53.2609 6 49.3752 4
3240 51.64563 54.2688 6 50.3436 4
3600 52.50299 55.1581 6 51.1403 4
