time avg max app min app
0 0.0 0.0 1 0.0 1
360 2.52777 13.2939 10 0.7828 5
720 5.83977 25.3113 10 2.0281 5
1080 9.91682 36.0212 10 3.8249 5
1440 13.84577 42.9328 10 6.2622 5
1800 17.65735 47.665 10 8.8952 5
2160 21.31238 51.868 10 11.3859 5
2520 24.70349 55.604 10 14.2323 5
2880 27.67243 57.939 10 16.4384 5
3240 30.47643 59.9626 10 18.8579 5
3600 33.02908 61.4882 10 21.3663 5
