time avg max app min app
0 0.0 0.0 1 0.0 1
360 22.40777 31.5682 1 17.4917 9
720 35.34177 44.8343 1 29.1629 9
1080 42.33738 50.25 1 36.0636 9
1440 46.35609 53.2309 1 39.844 9
1800 48.71201 55.2027 1 42.2142 9
2160 50.40116 56.4247 1 43.7744 9
2520 52.03472 57.7671 1 45.6646 9
2880 53.19798 58.5632 1 47.1347 9
3240 54.08768 59.3131 1 48.0048 9
3600 54.9465 59.9611 1 48.9649 9
