time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.79999 59.0909 1 15.5455 10
720 28.84545 58.4545 1 17.7273 10
1080 27.6091 56.5455 1 16.2727 10
1440 27.20909 56.1818 1 15.4545 10
1800 26.94545 55.7273 1 15.3636 10
2160 26.80908 55.2727 1 15.4545 10
2520 26.35456 54.6364 1 15.0 10
2880 26.0909 54.2727 1 14.9091 10
3240 25.91818 54.0 1 15.0 10
3600 25.70909 53.5455 1 14.9091 10
