time avg max app min app
0 0 0 10 0.0 1
360 22.99089 24.1818 6 21.9091 4
720 23.92728 24.5455 2 23.2727 3
1080 24.34545 24.9091 5 23.6364 4
1440 23.98181 24.5455 5 22.9091 4
1800 23.74545 24.2727 9 23.0 4
2160 23.69091 24.2727 9 23.0909 3
2520 23.88182 24.5455 7 23.0909 3
2880 24.01818 24.5455 7 23.4545 3
3240 23.98181 24.3636 7 23.3636 4
3600 24.13636 24.5455 7 23.5455 4
