time avg max app min app
0 0.0 0.0 1 0.0 1
360 22.17273 36.4545 1 15.6364 10
720 27.41819 41.2727 1 20.5455 8
1080 30.26364 43.6364 1 22.1818 9
1440 32.00909 45.3636 1 23.4545 9
1800 33.38181 46.7273 1 24.7273 9
2160 34.7909 48.2727 1 25.7273 9
2520 35.69999 49.0 1 26.3636 9
2880 36.54545 49.7273 1 27.2727 9
3240 37.29091 50.5455 1 28.0 9
3600 37.96364 51.0 1 28.9091 9
