time avg max app min app
0 0 0 1 0 8
360 80.77275 81.1818 1 80.5455 8
720 80.80911 81.0909 1 80.6364 5
1080 80.74547 81.0 1 80.4545 5
1440 80.65458 80.9091 1 80.5455 2
1800 80.65456 81.0 3 80.3636 5
2160 80.58183 81.0 1 80.3636 5
2520 80.60002 80.9091 1 80.4545 7
2880 80.70003 81.0 1 80.5455 5
3240 80.49999 80.8182 1 80.2727 5
3600 80.57274 81.0 1 80.2727 7
