time avg max app min app
0 0.0 0.0 1 0.0 1
360 33.05454 61.3636 1 21.1818 7
720 35.31819 61.8182 1 23.0909 9
1080 32.80907 60.1818 1 20.2727 9
1440 31.07271 59.7273 1 18.4545 9
1800 29.91817 58.8182 1 17.1818 9
2160 29.14547 58.1818 1 16.9091 9
2520 28.26364 57.4545 1 15.9091 9
2880 27.67272 56.9091 1 15.6364 9
3240 27.29092 56.6364 1 15.2727 9
3600 26.83635 56.1818 1 15.0 9
