time avg max app min app
0 0 0 1 0 2
360 81.28181 87.4545 1 75.9091 10
720 81.58181 87.4545 1 76.2727 10
1080 81.56364 87.0 1 76.1818 10
1440 81.45455 87.0 1 75.8182 10
1800 81.56365 87.0 1 75.9091 10
2160 81.45455 87.0909 1 75.6364 10
2520 81.51819 87.3636 1 75.7273 10
2880 81.57273 87.3636 1 75.9091 10
3240 81.44547 87.5455 1 75.7273 10
3600 81.54547 87.5455 1 75.7273 10
