time avg max app min app
0 0.0 0.0 1 0.0 1
360 19.0329 19.6821 3 17.746 9
720 30.01516 31.2524 3 28.2067 9
1080 37.18353 38.5599 5 34.8381 9
1440 41.61348 43.2403 5 39.477 9
1800 44.38752 46.4266 5 42.3412 9
2160 46.69105 48.4608 5 44.2325 10
2520 48.63779 50.243 5 46.3487 10
2880 50.13687 51.5572 5 47.9141 9
3240 51.48231 52.7993 5 49.6572 10
3600 52.74233 54.0954 5 51.1177 10
