time avg max app min app
0 0.0 0.0 1 0.0 1
360 20.68182 34.9091 1 14.8182 9
720 26.00909 39.7273 1 20.0909 9
1080 28.9091 42.0 1 22.4545 10
1440 30.97273 44.0 1 24.2727 10
1800 32.52728 45.6364 1 25.5455 9
2160 34.19092 47.1818 1 26.9091 9
2520 35.15456 48.0909 1 27.7273 9
2880 36.15455 48.7273 1 28.3636 9
3240 37.00001 49.5455 1 29.0 9
3600 37.76364 50.1818 1 29.8182 9
