time avg max app min app
0 0 0 6 0.0 1
360 23.05454 24.1818 2 21.9091 10
720 24.02728 24.5455 9 23.5455 10
1080 24.32727 24.7273 5 23.8182 6
1440 23.94546 24.3636 5 23.5455 4
1800 23.79999 24.2727 7 23.0909 4
2160 23.78181 24.2727 9 23.2727 8
2520 23.9091 24.1818 5 23.5455 4
2880 24.07273 24.6364 9 23.5455 6
3240 24.0 24.4545 9 23.5455 6
3600 24.15453 24.3636 1 23.8182 8
