time avg max app min app
0 0.0 0.0 1 0.0 1
1 28.8 48.3333 1 20.3333 10
2 33.16666 52.0 1 24.3333 10
3 36.06667 54.0 1 27.3333 9
4 38.10001 55.0 1 29.6667 9
5 39.39999 56.3333 1 30.0 10
6 40.1 56.6667 1 31.3333 10
7 40.99999 57.3333 1 32.0 9
8 41.6 57.6667 1 32.0 10
9 41.96668 58.3333 1 32.6667 9
10 42.30001 59.0 1 32.6667 10
