time avg max app min app
0 0.0 0.0 1 0.0 1
1 13.84538 14.6951 10 12.8786 5
2 26.41675 27.0844 4 24.9241 5
3 36.40659 37.5923 4 34.4268 5
4 43.91018 45.161 4 41.5604 5
5 49.06292 50.514 4 46.5764 5
6 53.15775 54.6562 4 50.7767 5
7 56.30388 57.8771 4 54.0571 5
8 58.81435 60.5117 4 56.4002 5
9 60.92748 62.6513 4 58.4744 5
10 62.79507 64.456 4 60.4443 5
